# SwiftEEG raw counts,rate=1000,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2103979853,2046247,-4575660,4039514,-5100689,3781808,-6157930,-7435231,-6784511,-6938331
2103979854,2046248,-4577913,4042616,-5102316,3782283,-6160104,-7436760,-6789652,-6941979
2103979855,2046249,-4581945,4048051,-5105206,3783191,-6164001,-7438896,-6795408,-6947196
2103979856,2046250,-4586744,4052718,-5108509,3765974,-6168276,-7440660,-6796921,-6950706
2103979857,2046251,-4590837,4054384,-5111245,3730991,-6171445,-7441240,-6788792,-6948727
2103979858,2046252,-4593305,4056494,-5113052,3723561,-6173586,-7441665,-6782507,-6947516
2103979859,2046253,-4594317,4057509,-5113869,3722086,-6174631,-7441843,-6778444,-6946762
2103979860,2046254,-4594481,4057403,-5114048,3720041,-6174861,-7441674,-6774818,-6945629
2103979861,2046255,-4593876,4056243,-5113671,3717888,-6174250,-7441146,-6771271,-6943944
2103979862,2046256,-4592715,4054369,-5112864,3716250,-6172992,-7440306,-6767631,-6941766
2103979863,2046257,-4591338,4052270,-5111929,3715698,-6171532,-7439369,-6764017,-6939351
2103979864,2046258,-4589375,4049468,-5110544,3715229,-6169582,-7438189,-6760161,-6936340
2103979865,2046259,-4585309,4044148,-5107400,3712456,-6165900,-7436082,-6755134,-6931252
2103979866,2046260,-4580407,4037875,-5103987,3709329,-6161411,-7433681,-6749451,-6924967
2103979867,2046261,-4576401,4033725,-5101382,3719265,-6157674,-7431813,-6745991,-6920347
2103979868,2046262,-4574238,4034649,-5099915,3757725,-6156074,-7431757,-6753031,-6922759
2103979869,2046263,-4573394,4035703,-5099282,3778214,-6155521,-7432274,-6762569,-6926897
2103979870,2046264,-4573446,4036095,-5099241,3780205,-6155449,-7432759,-6768761,-6929469
2103979871,2046265,-4574209,4037286,-5099698,3781665,-6155942,-7433481,-6774132,-6932102
2103979872,2046266,-4575369,4038976,-5100440,3782740,-6156805,-7434354,-6779136,-6934864
2103979873,2046267,-4576847,4041003,-5101422,3782981,-6157998,-7435406,-6783992,-6937843
2103979874,2046268,-4578887,4043871,-5102848,3783408,-6159952,-7436733,-6788947,-6941292
2103979875,2046269,-4582847,4049234,-5105669,3784400,-6163782,-7438833,-6794668,-6946451
2103979876,2046270,-4587711,4054019,-5109030,3767742,-6168128,-7440672,-6796390,-6950096
2103979877,2046271,-4591818,4055704,-5111787,3732236,-6171311,-7441247,-6788344,-6948170
2103979878,2046272,-4594479,4057979,-5113771,3724534,-6173641,-7441831,-6782151,-6947099
2103979879,2046273,-4595316,4058823,-5114397,3723078,-6174511,-7441819,-6777874,-6946139
2103979880,2046274,-4595454,4058701,-5114553,3720992,-6174714,-7441623,-6774212,-6944971
2103979881,2046275,-4594906,4057605,-5114207,3719124,-6174160,-7441155,-6770715,-6943353
2103979882,2046276,-4593704,4055680,-5113363,3717598,-6172867,-7440266,-6767036,-6941148
2103979883,2046277,-4592157,4053398,-5112257,3716912,-6171209,-7439147,-6763236,-6938542
2103979884,2046278,-4590304,4050715,-5110973,3716581,-6169374,-7438046,-6759463,-6935628
2103979885,2046279,-4586463,4045632,-5108132,3714455,-6165915,-7436152,-6754652,-6930785
2103979886,2046280,-4581569,4039327,-5104684,3711155,-6161427,-7433755,-6748972,-6924515
2103979887,2046281,-4577439,4035004,-5101925,3720594,-6157566,-7431774,-6745335,-6919736
2103979888,2046282,-4575090,4035734,-5100295,3758918,-6155780,-7431556,-6752116,-6921915
2103979889,2046283,-4574220,4036784,-5099638,3779746,-6155222,-7432062,-6761690,-6926064
2103979890,2046284,-4574293,4037201,-5099624,3781828,-6155159,-7432587,-6767937,-6928671
2103979891,2046285,-4575014,4038339,-5100042,3783329,-6155616,-7433274,-6773291,-6931257
2103979892,2046286,-4576287,4040136,-5100887,3784411,-6156595,-7434257,-6778404,-6934136
2103979893,2046287,-4577697,4042092,-5101801,3784698,-6157711,-7435246,-6783188,-6937044
2103979894,2046288,-4579630,4044864,-5103134,3785116,-6159564,-7436487,-6788055,-6940392
2103979895,2046289,-4583475,4050106,-5105858,3786193,-6163288,-7438501,-6793711,-6945454
2103979896,2046290,-4588647,4055322,-5109528,3770736,-6167964,-7440684,-6796121,-6949619
2103979897,2046291,-4592691,4056913,-5112186,3734773,-6171072,-7441192,-6788125,-6947667
2103979898,2046292,-4595294,4059056,-5114108,3726216,-6173324,-7441676,-6781672,-6946403
2103979899,2046293,-4596327,4060092,-5114930,3724754,-6174379,-7441829,-6777526,-6945610
2103979900,2046294,-4596355,4059861,-5114963,3722687,-6174467,-7441508,-6773711,-6944315
2103979901,2046295,-4595659,4058628,-5114492,3720496,-6173782,-7440889,-6770050,-6942558
2103979902,2046296,-4594665,4056924,-5113844,3718824,-6172691,-7440203,-6766556,-6940546
2103979903,2046297,-4593284,4054816,-5112899,3718227,-6171216,-7439257,-6762912,-6938106
2103979904,2046298,-4591489,4052189,-5111681,3717825,-6169427,-7438192,-6759185,-6935252
2103979905,2046299,-4587835,4047292,-5108967,3715450,-6166139,-7436445,-6754534,-6930587
2103979906,2046300,-4582893,4040965,-5105459,3712133,-6161622,-7434025,-6748817,-6924273
2103979907,2046301,-4578443,4036226,-5102424,3720747,-6157412,-7431704,-6744642,-6919036
2103979908,2046302,-4576062,4036856,-5100774,3758702,-6155584,-7431432,-6751072,-6921012
2103979909,2046303,-4575477,4038304,-5100414,3780768,-6155329,-7432257,-6761108,-6925567
2103979910,2046304,-4575377,4038558,-5100239,3782955,-6155117,-7432626,-6767268,-6928048
2103979911,2046305,-4576056,4039656,-5100611,3784404,-6155525,-7433282,-6772616,-6930602
2103979912,2046306,-4577237,4041356,-5101374,3785463,-6156410,-7434174,-6777646,-6933399
2103979913,2046307,-4578781,4043449,-5102426,3785716,-6157664,-7435301,-6782584,-6936456
2103979914,2046308,-4580820,4046316,-5103864,3786122,-6159612,-7436661,-6787573,-6939910
2103979915,2046309,-4584466,4051364,-5106404,3787255,-6163155,-7438510,-6793066,-6944781
2103979916,2046310,-4589415,4056396,-5109862,3772281,-6167614,-7440495,-6795369,-6948788
2103979917,2046311,-4593611,4058139,-5112674,3736320,-6170874,-7441141,-6787596,-6947025
2103979918,2046312,-4596121,4060161,-5114470,3727451,-6173021,-7441489,-6780947,-6945620
2103979919,2046313,-4597249,4061309,-5115377,3725958,-6174176,-7441734,-6776875,-6944912
2103979920,2046314,-4597467,4061271,-5115606,3723886,-6174453,-7441603,-6773237,-6943804
2103979921,2046315,-4596920,4060191,-5115270,3721733,-6173909,-7441121,-6769711,-6942181
2103979922,2046316,-4595831,4058386,-5114534,3720017,-6172736,-7440342,-6766134,-6940080
2103979923,2046317,-4594431,4056254,-5113565,3719354,-6171232,-7439367,-6762472,-6937634
2103979924,2046318,-4592519,4053520,-5112227,3718983,-6169326,-7438176,-6758619,-6934663
2103979925,2046319,-4588877,4048637,-5109582,3717163,-6166028,-7436409,-6753962,-6930006
2104057778,2046320,-4583967,4042323,-5106071,3713860,-6161544,-7434021,-6748284,-6923741
2104057779,2046321,-4579594,4037618,-5103088,3721860,-6157421,-7431791,-6744116,-6918541
2104057780,2046322,-4577232,4038206,-5101466,3759341,-6155609,-7431536,-6750375,-6920420
2104057781,2046323,-4576368,4039439,-5100839,3782106,-6155086,-7432095,-6760197,-6924744
2104057782,2046324,-4576530,4039963,-5100921,3784416,-6155129,-7432744,-6766677,-6927522
2104057783,2046325,-4577310,4041149,-5101401,3785834,-6155642,-7433506,-6772152,-6930191
2104057784,2046326,-4578446,4042803,-5102106,3786938,-6156490,-7434362,-6777162,-6932946
2104057785,2046327,-4579849,4044751,-5103024,3787231,-6157598,-7435344,-6781969,-6935860
2104057786,2046328,-4581808,4047520,-5104388,3787602,-6159464,-7436635,-6786896,-6939241
2104057787,2046329,-4585609,4052704,-5107092,3788702,-6163142,-7438667,-6792557,-6944261
2104057788,2046330,-4590526,4057737,-5110529,3773963,-6167580,-7440621,-6794874,-6948254
2104057789,2046331,-4594549,4059318,-5113159,3738072,-6170671,-7441077,-6786979,-6946347
2104057790,2046332,-4597200,4061480,-5115086,3728959,-6172946,-7441544,-6780412,-6945051
2104057791,2046333,-4598237,4062544,-5115905,3727575,-6174011,-7441686,-6776233,-6944254
2104057792,2046334,-4598492,4062556,-5116159,3725531,-6174339,-7441586,-6772617,-6943184
2104057793,2046335,-4597874,4061392,-5115741,3723282,-6173715,-7441017,-6769003,-6941483
2104057794,2046336,-4596849,4059652,-5115074,3721500,-6172611,-7440309,-6765489,-6939457
2104057795,2046337,-4595574,4057656,-5114234,3720877,-6171240,-7439463,-6761957,-6937136
2104057796,2046338,-4593609,4054871,-5112822,3720466,-6169259,-7438203,-6758032,-6934104
2104057797,2046339,-4589886,4049939,-5110007,3718068,-6165894,-7436335,-6753284,-6929378
2104057798,2046340,-4584887,4043549,-5106435,3714640,-6161322,-7433849,-6747527,-6923027
2104057799,2046341,-4580673,4038942,-5103663,3722403,-6157355,-7431787,-6743451,-6917944
2104057800,2046342,-4578309,4039498,-5102067,3759558,-6155547,-7431553,-6749544,-6919734
2104057801,2046343,-4577516,4040848,-5101511,3782888,-6155092,-7432204,-6759529,-6924179
2104057802,2046344,-4577320,4041023,-5101249,3785354,-6154791,-7432515,-6765702,-6926624
2104057803,2046345,-4577937,4042055,-5101574,3786844,-6155143,-7433122,-6771034,-6929143
2104057804,2046346,-4579253,4043898,-5102462,3787948,-6156176,-7434159,-6776234,-6932075
2104057805,2046347,-4580697,4045891,-5103423,3788214,-6157336,-7435191,-6781089,-6935031
2104057806,2046348,-4582706,4048689,-5104834,3788569,-6159237,-7436547,-6786071,-6938459
2104057807,2046349,-4586427,4053784,-5107477,3789700,-6162847,-7438520,-6791697,-6943417
2104057808,2046350,-4591333,4058879,-5110895,3775809,-6167275,-7440476,-6794227,-6947529
2104057809,2046351,-4595489,4060591,-5113659,3739757,-6170509,-7441072,-6786566,-6945794
2104057810,2046352,-4598092,4062654,-5115512,3730148,-6172719,-7441451,-6779802,-6944362
2104057811,2046353,-4599202,4063796,-5116396,3728678,-6173852,-7441640,-6775654,-6943616
2104057812,2046354,-4599480,4063833,-5116677,3726595,-6174196,-7441554,-6772051,-6942563
2104057813,2046355,-4598950,4062776,-5116348,3724387,-6173671,-7441070,-6768510,-6940952
2104057814,2046356,-4597893,4061013,-5115628,3722607,-6172524,-7440315,-6764953,-6938882
2104057815,2046357,-4596572,4058957,-5114734,3721898,-6171091,-7439414,-6761357,-6936510
2104057816,2046358,-4594619,4056205,-5113350,3721621,-6169144,-7438172,-6757451,-6933507
2104057817,2046359,-4590984,4051351,-5110664,3719889,-6165846,-7436355,-6752762,-6928866
2104057818,2046360,-4586092,4045043,-5107185,3716511,-6161384,-7433973,-6747117,-6922633
2104057819,2046361,-4581834,4040342,-5104341,3723439,-6157382,-7431881,-6742897,-6917445
2104057820,2046362,-4579373,4040741,-5102644,3760065,-6155464,-7431549,-6748674,-6919007
2104057821,2046363,-4578321,4041898,-5101841,3784279,-6154776,-7431967,-6758491,-6923263
2104057822,2046364,-4578316,4042274,-5101774,3786871,-6154667,-7432474,-6764924,-6925932
2104057823,2046365,-4578996,4043369,-5102167,3788288,-6155081,-7433157,-6770344,-6928521
2104057824,2046366,-4580176,4045056,-5102927,3789438,-6155971,-7434063,-6775431,-6931324
2104057825,2046367,-4581686,4047103,-5103943,3789759,-6157177,-7435146,-6780349,-6934334
2104057826,2046368,-4583532,4049749,-5105211,3790143,-6158919,-7436356,-6785193,-6937609
2104057827,2046369,-4587207,4054792,-5107812,3791350,-6162490,-7438323,-6790816,-6942526
2104057828,2046370,-4592164,4060039,-5111284,3778436,-6167005,-7440386,-6793712,-6946867
2104057829,2046371,-4596234,4061669,-5113924,3741888,-6170149,-7440881,-6786166,-6945135
2104057830,2046372,-4599032,4063853,-5115984,3731353,-6172525,-7441406,-6779384,-6943774
2104057831,2046373,-4600152,4065023,-5116884,3729980,-6173674,-7441611,-6775186,-6943013
2104057832,2046374,-4600387,4065016,-5117119,3727876,-6173970,-7441462,-6771488,-6941893
2104057833,2046375,-4599839,4063941,-5116759,3725693,-6173426,-7440952,-6767908,-6940259
2104057834,2046376,-4598812,4062203,-5116068,3723891,-6172304,-7440217,-6764361,-6938213
2104057835,2046377,-4597501,4060170,-5115195,3723079,-6170892,-7439327,-6760773,-6935863
2104057836,2046378,-4595670,4057533,-5113924,3722742,-6169057,-7438180,-6756970,-6932968
2104057837,2046379,-4592077,4052734,-5111246,3720739,-6165805,-7436384,-6752304,-6928372
2104057838,2046380,-4587110,4046369,-5107652,3717173,-6161276,-7433934,-6746582,-6922082
2104057839,2046381,-4582734,4041514,-5104728,3723929,-6157146,-7431712,-6742166,-6916725
2104057840,2046382,-4580221,4041803,-5103006,3760203,-6155174,-7431324,-6747699,-6918124
2104057841,2046383,-4579371,4043221,-5102426,3785038,-6154701,-7431986,-6757817,-6922624
2104057842,2046384,-4579286,4043533,-5102286,3787769,-6154516,-7432422,-6764229,-6925248
2104057843,2046385,-4579980,4044633,-5102697,3789176,-6154953,-7433134,-6769687,-6927867
2104057844,2046386,-4581132,4046303,-5103436,3790359,-6155819,-7434026,-6774753,-6930646
2104057845,2046387,-4582480,4048190,-5104287,3790676,-6156864,-7434954,-6779521,-6933501
2104057846,2046388,-4584336,4050831,-5105567,3791014,-6158621,-7436185,-6784396,-6936793
2104057847,2046389,-4588066,4055916,-5108241,3792235,-6162256,-7438231,-6790101,-6941775
2104057848,2046390,-4593059,4061235,-5111751,3779679,-6166782,-7440329,-6793106,-6946180
2104057849,2046391,-4597364,4063118,-5114642,3743202,-6170155,-7441053,-6785852,-6944717
2104129712,2046392,-4600043,4065162,-5116557,3732405,-6172411,-7441435,-6778888,-6943194
2104129713,2046393,-4601172,4066318,-5117445,3730964,-6173566,-7441624,-6774664,-6942426
2104129714,2046394,-4601401,4066311,-5117649,3728940,-6173851,-7441456,-6770944,-6941292
2104129715,2046395,-4600875,4065285,-5117320,3726799,-6173346,-7440960,-6767380,-6939691
2104129716,2046396,-4599745,4063466,-5116548,3725036,-6172134,-7440124,-6763738,-6937551
2104129717,2046397,-4598567,4061549,-5115790,3724284,-6170846,-7439364,-6760284,-6935321
2104129718,2046398,-4596842,4059011,-5114600,3723920,-6169106,-7438314,-6756567,-6932537
2104129719,2046399,-4593089,4054077,-5111754,3721917,-6165685,-7436336,-6751722,-6927792
2104129720,2046400,-4588179,4047766,-5108209,3718275,-6161205,-7433936,-6746071,-6921565
2104129721,2046401,-4583811,4042848,-5105330,3724339,-6157091,-7431739,-6741567,-6916163
2104129722,2046402,-4581381,4043134,-5103711,3759985,-6155186,-7431416,-6746869,-6917461
2104129723,2046403,-4580544,4044665,-5103137,3785867,-6154735,-7432122,-6757106,-6922047
2104129724,2046404,-4580492,4045016,-5103026,3788775,-6154584,-7432603,-6763639,-6924747
2104129725,2046405,-4581059,4045979,-5103306,3790162,-6154893,-7433184,-6768993,-6927251
2104129726,2046406,-4582209,4047639,-5104043,3791303,-6155758,-7434069,-6774076,-6930041
2104129727,2046407,-4583616,4049590,-5104967,3791603,-6156867,-7435071,-6778924,-6932961
2104129728,2046408,-4585512,4052253,-5106291,3791916,-6158649,-7436352,-6783842,-6936294
2104129729,2046409,-4589127,4057210,-5108867,3793143,-6162167,-7438317,-6789470,-6941161
2104129730,2046410,-4593914,4062361,-5112178,3780949,-6166513,-7440229,-6792377,-6945415
2104129731,2046411,-4598155,4064198,-5115004,3744530,-6169823,-7440883,-6785117,-6943924
2104129732,2046412,-4600969,4066349,-5117032,3733464,-6172202,-7441359,-6778191,-6942479
2104129733,2046413,-4602217,4067646,-5118016,3732111,-6173466,-7441632,-6774044,-6941807
2104129734,2046414,-4602496,4067704,-5118276,3730096,-6173813,-7441511,-6770371,-6940739
2104129735,2046415,-4601982,4066696,-5117951,3727964,-6173315,-7441026,-6766811,-6939147
2104129736,2046416,-4600908,4064919,-5117216,3726119,-6172147,-7440242,-6763217,-6937066
2104129737,2046417,-4599419,4062694,-5116152,3725277,-6170556,-7439171,-6759454,-6934537
2104129738,2046418,-4597551,4060039,-5114819,3724926,-6168675,-7437960,-6755592,-6931601
2104129739,2046419,-4594241,4055532,-5112472,3723411,-6165687,-7436396,-6751177,-6927295
2104129740,2046420,-4589448,4049314,-5109016,3720053,-6161337,-7434112,-6745656,-6921197
2104129741,2046421,-4584995,4044262,-5106021,3725408,-6157131,-7431841,-6740994,-6915657
2104129742,2046422,-4582470,4044399,-5104307,3760543,-6155127,-7431432,-6746014,-6916756
2104129743,2046423,-4581507,4045845,-5103614,3787074,-6154564,-7432023,-6756190,-6921272
2104129744,2046424,-4581300,4046061,-5103359,3790206,-6154277,-7432369,-6762632,-6923854
2104129745,2046425,-4582048,4047204,-5103832,3791582,-6154764,-7433148,-6768204,-6926549
2104129746,2046426,-4583101,4048774,-5104476,3792773,-6155521,-7433940,-6773202,-6929239
2104129747,2046427,-4584251,4050468,-5105139,3793172,-6156377,-7434684,-6777799,-6931907
2104129748,2046428,-4586305,4053274,-5106629,3793402,-6158307,-7436133,-6782899,-6935394
2104129749,2046429,-4589834,4058141,-5109126,3794716,-6161752,-7438039,-6788467,-6940186
2104129750,2046430,-4594722,4063518,-5112541,3783778,-6166220,-7440101,-6791795,-6944726
2104129751,2046431,-4599072,4065464,-5115473,3747258,-6169642,-7440869,-6784916,-6943473
2104129752,2046432,-4601862,4067495,-5117454,3734972,-6171975,-7441267,-6777748,-6941871
2104129753,2046433,-4603076,4068759,-5118402,3733600,-6173191,-7441491,-6773486,-6941129
2104129754,2046434,-4603292,4068761,-5118611,3731527,-6173491,-7441315,-6769723,-6939986
2104129755,2046435,-4602785,4067753,-5118293,3729336,-6173004,-7440829,-6766149,-6938386
2104129756,2046436,-4601703,4065963,-5117540,3727516,-6171830,-7440034,-6762523,-6936290
2104129757,2046437,-4600244,4063788,-5116514,3726706,-6170272,-7439000,-6758785,-6933794
2104129758,2046438,-4598594,4061341,-5115392,3726398,-6168593,-7437987,-6755114,-6931077
2104129759,2046439,-4595246,4056821,-5112972,3724931,-6165552,-7436340,-6750622,-6926733
2104129760,2046440,-4590360,4050510,-5109429,3721561,-6161113,-7433966,-6745011,-6920537
2104129761,2046441,-4585793,4045319,-5106314,3726813,-6156791,-7431585,-6740237,-6914874
2104129762,2046442,-4583250,4045436,-5104606,3762011,-6154773,-7431181,-6745277,-6915966
2104129763,2046443,-4582372,4046971,-5104022,3788516,-6154299,-7431880,-6755556,-6920571
2104129764,2046444,-4582258,4047266,-5103866,3791552,-6154107,-7432337,-6762088,-6923241
2104129765,2046445,-4582927,4048326,-5104261,3793019,-6154527,-7433034,-6767578,-6925847
2104129766,2046446,-4584029,4049951,-5104956,3794254,-6155345,-7433886,-6772629,-6928596
2104129767,2046447,-4585434,4051900,-5105879,3794613,-6156451,-7434894,-6777483,-6931522
2104129768,2046448,-4587259,4054466,-5107139,3794875,-6158150,-7436121,-6782346,-6934772
2104129769,2046449,-4590666,4059202,-5109532,3796121,-6161482,-7437939,-6787827,-6939450
2104129770,2046450,-4595509,4064584,-5112906,3785867,-6165914,-7439979,-6791270,-6944032
2104129771,2046451,-4599976,4066679,-5115949,3749463,-6169473,-7440874,-6784666,-6942968
2104129772,2046452,-4602770,4068659,-5117917,3736615,-6171785,-7441240,-6777357,-6941278
2104129773,2046453,-4604032,4069975,-5118915,3735240,-6173047,-7441489,-6773097,-6940564
2104129774,2046454,-4604528,4070256,-5119386,3733151,-6173606,-7441564,-6769569,-6939679
2104129775,2046455,-4604011,4069246,-5119041,3730973,-6173109,-7441040,-6765956,-6938060
2104129776,2046456,-4602742,4067285,-5118113,3729141,-6171757,-7440057,-6762147,-6935779
2104129777,2046457,-4601452,4065260,-5117239,3728304,-6170357,-7439178,-6758566,-6933441
2104129778,2046458,-4599712,4062737,-5116034,3728014,-6168597,-7438075,-6754799,-6930642
2104129779,2046459,-4596174,4058039,-5113409,3726562,-6165355,-7436210,-6750104,-6926106
2104129780,2046460,-4591517,4051948,-5110097,3723068,-6161144,-7434059,-6744718,-6920161
2104129781,2046461,-4587056,4046802,-5107097,3727649,-6156942,-7431801,-6739926,-6914542
2104129782,2046462,-4584369,4046668,-5105253,3761853,-6154759,-7431234,-6744396,-6915237
2104129783,2046463,-4583387,4048202,-5104558,3789730,-6154191,-7431857,-6754685,-6919816
2104129784,2046464,-4583292,4048546,-5104437,3793119,-6154041,-7432357,-6761377,-6922580
2104129785,2046465,-4583830,4049473,-5104711,3794537,-6154314,-7432939,-6766780,-6925077
2104129786,2046466,-4584882,4051041,-5105362,3795801,-6155083,-7433732,-6771805,-6927777
2104129787,2046467,-4586417,4053119,-5106419,3796170,-6156321,-7434866,-6776812,-6930842
2104129788,2046468,-4588163,4055600,-5107601,3796443,-6157935,-7436032,-6781624,-6934030
2104129789,2046469,-4591505,4060259,-5109937,3797704,-6161197,-7437809,-6787065,-6938644
2104207639,2046470,-4596534,4065890,-5113499,3788053,-6165818,-7440053,-6790886,-6943522
2104207640,2046471,-4600884,4067908,-5116422,3751417,-6169272,-7440836,-6784337,-6942436
2104207641,2046472,-4603669,4069824,-5118360,3737832,-6171562,-7441142,-6776871,-6940649
2104207642,2046473,-4605003,4071206,-5119409,3736539,-6172891,-7441439,-6772617,-6939974
2104207643,2046474,-4605361,4071362,-5119751,3734469,-6173321,-7441379,-6768949,-6938943
2104207644,2046475,-4604902,4070418,-5119467,3732329,-6172874,-7440922,-6765377,-6937370
2104207645,2046476,-4603906,4068713,-5118796,3730480,-6171787,-7440201,-6761818,-6935357
2104207646,2046477,-4602568,4066648,-5117891,3729639,-6170354,-7439272,-6758191,-6932986
2104207647,2046478,-4600761,4064074,-5116613,3729409,-6168526,-7438094,-6754357,-6930126
2104207648,2046479,-4597344,4059509,-5114069,3727771,-6165400,-7436331,-6749766,-6925706
2104207649,2046480,-4592515,4053261,-5110576,3723964,-6161021,-7433999,-6744216,-6919604
2104207650,2046481,-4588144,4048151,-5107702,3728214,-6156897,-7431829,-6739416,-6914012
2104207651,2046482,-4585333,4047808,-5105746,3761808,-6154581,-7431126,-6743476,-6914429
2104207652,2046483,-4584431,4049501,-5105149,3790532,-6154112,-7431851,-6753933,-6919152
2104207653,2046484,-4584231,4049754,-5104911,3794176,-6153844,-7432255,-6760594,-6921849
2104207654,2046485,-4584773,4050689,-5105192,3795548,-6154136,-7432857,-6766033,-6924372
2104207655,2046486,-4585829,4052254,-5105850,3796777,-6154911,-7433674,-6771092,-6927084
2104207656,2046487,-4587124,4054087,-5106658,3797229,-6155907,-7434575,-6775860,-6929902
2104207657,2046488,-4588923,4056604,-5107900,3797453,-6157562,-7435791,-6780729,-6933144
2104207658,2046489,-4592447,4061440,-5110442,3798700,-6161018,-7437777,-6786392,-6937937
2104207659,2046490,-4597364,4066996,-5113893,3789400,-6165545,-7439935,-6790184,-6942749
2104207660,2046491,-4601566,4068885,-5116633,3753067,-6168842,-7440564,-6783600,-6941570
2104207661,2046492,-4604587,4071012,-5118819,3739063,-6171354,-7441082,-6776289,-6939968
2104207662,2046493,-4605777,4072267,-5119744,3737705,-6172548,-7441228,-6771870,-6939145
2104207663,2046494,-4606175,4072448,-5120094,3735600,-6173009,-7441179,-6768194,-6938142
2104207664,2046495,-4605860,4071654,-5119950,3733446,-6172706,-7440841,-6764744,-6936715
2104207665,2046496,-4604868,4069973,-5119301,3731585,-6171640,-7440135,-6761211,-6934726
2104207666,2046497,-4603556,4067935,-5118407,3730697,-6170225,-7439229,-6757609,-6932376
2104207667,2046498,-4601757,4065364,-5117123,3730363,-6168399,-7438039,-6753758,-6929504
2104207668,2046499,-4598514,4060970,-5114746,3728678,-6165440,-7436419,-6749316,-6925264
2104207669,2046500,-4593585,4054620,-5111122,3724925,-6160961,-7433996,-6743680,-6919075
2104207670,2046501,-4589233,4049492,-5108294,3728759,-6156856,-7431848,-6738849,-6913471
2104207671,2046502,-4586629,4049256,-5106562,3761368,-6154739,-7431345,-6742799,-6913903
2104207672,2046503,-4585646,4050946,-5105893,3791052,-6154210,-7432023,-6753221,-6918593
2104207673,2046504,-4585342,4051140,-5105571,3795054,-6153853,-7432351,-6759898,-6921263
2104207674,2046505,-4585699,4051886,-5105685,3796464,-6153961,-7432776,-6765199,-6923618
2104207675,2046506,-4586757,4053454,-5106331,3797660,-6154728,-7433593,-6770270,-6926337
2104207676,2046507,-4588151,4055376,-5107233,3798129,-6155816,-7434584,-6775147,-6929244
2104207677,2046508,-4589885,4057827,-5108419,3798369,-6157408,-7435753,-6779979,-6932432
2104207678,2046509,-4593369,4062614,-5110938,3799598,-6160837,-7437741,-6785639,-6937210
2104207679,2046510,-4598369,4068273,-5114478,3790667,-6165441,-7439981,-6789601,-6942136
2104207680,2046511,-4602511,4070126,-5117150,3754454,-6168668,-7440537,-6783044,-6940937
2104207681,2046512,-4605480,4072172,-5119255,3740123,-6171119,-7440967,-6775589,-6939241
2104207682,2046513,-4606844,4073598,-5120336,3738779,-6172467,-7441261,-6771291,-6938575
2104207683,2046514,-4607347,4073902,-5120809,3736744,-6173042,-7441317,-6767727,-6937682
2104207684,2046515,-4606950,4073034,-5120566,3734616,-6172657,-7440902,-6764194,-6936176
2104207685,2046516,-4605821,4071231,-5119772,3732723,-6171458,-7440060,-6760513,-6934053
2104207686,2046517,-4604514,4069187,-5118884,3731794,-6170049,-7439155,-6756916,-6931708
2104207687,2046518,-4602854,4066758,-5117748,3731466,-6168366,-7438098,-6753212,-6928984
2104207688,2046519,-4599555,4062324,-5115349,3730196,-6165344,-7436396,-6748693,-6924688
2104207689,2046520,-4594672,4056009,-5111792,3726913,-6160911,-7434014,-6743107,-6918557
2104207690,2046521,-4590124,4050653,-5108708,3730274,-6156613,-7431694,-6738092,-6912756
2104207691,2046522,-4587446,4050330,-5106919,3762889,-6154427,-7431152,-6742008,-6913129
2104207692,2046523,-4586451,4051999,-5106237,3792487,-6153879,-7431826,-6752431,-6917804
2104207693,2046524,-4586239,4052280,-5106009,3796531,-6153624,-7432234,-6759200,-6920555
2104207694,2046525,-4586675,4053098,-5106195,3797956,-6153817,-7432745,-6764572,-6922984
2104207695,2046526,-4587774,4054703,-5106891,3799216,-6154629,-7433607,-6769691,-6925740
2104207696,2046527,-4589159,4056619,-5107796,3799591,-6155710,-7434604,-6774557,-6928647
2104207697,2046528,-4591022,4059189,-5109111,3799794,-6157422,-7435910,-6779521,-6931952
2104207698,2046529,-4594377,4063837,-5111514,3801036,-6160723,-7437798,-6785071,-6936600
2104207699,2046530,-4599192,4069359,-5114876,3792573,-6165157,-7439880,-6788968,-6941408
2104207700,2046531,-4603653,4071542,-5117874,3756524,-6168718,-7440752,-6782860,-6940597
2104207701,2046532,-4606547,4073471,-5119880,3741648,-6171072,-7441059,-6775206,-6938739
2104207702,2046533,-4607952,4074959,-5121002,3740334,-6172476,-7441387,-6770908,-6938100
2104207703,2046534,-4608177,4074991,-5121186,3738304,-6172764,-7441164,-6767041,-6936919
2104207704,2046535,-4607900,4074247,-5121068,3736149,-6172514,-7440864,-6763616,-6935531
2104207705,2046536,-4606907,4072570,-5120396,3734245,-6171447,-7440151,-6760067,-6933537
2104207706,2046537,-4605533,4070459,-5119437,3733351,-6169959,-7439171,-6756389,-6931126
2104207707,2046538,-4603924,4068090,-5118334,3733047,-6168312,-7438152,-6752712,-6928453
2104207708,2046539,-4600764,4063807,-5116053,3731848,-6165417,-7436554,-6748314,-6924304
2104207709,2046540,-4595888,4057490,-5112509,3728499,-6161008,-7434167,-6742736,-6918180
2104207710,2046541,-4591286,4052049,-5109379,3731465,-6156659,-7431798,-6737604,-6912283
