# SwiftEEG raw counts,rate=250,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2035568142,1977830,-19925,3216101,-5339464,3117064,-6603551,-7443665,-7928252,-7696687
2035568143,1977831,-34492,3201031,-5339034,3106694,-6603097,-7443807,-7930761,-7697419
2035568144,1977832,-86527,3153594,-5337716,3069986,-6600909,-7442059,-7922961,-7691601
2035568145,1977833,-127797,3122661,-5336191,3046839,-6598319,-7439681,-7910263,-7683357
2035568146,1977834,-141187,3109241,-5334878,3048154,-6596278,-7438178,-7902049,-7677937
2035568147,1977835,-158156,3087456,-5332039,3049403,-6592610,-7435912,-7894046,-7671312
2035568148,1977836,-177000,3068489,-5328339,3051823,-6587862,-7433054,-7885701,-7663608
2035568149,1977837,-190759,3058592,-5325314,3058300,-6583794,-7430517,-7877862,-7656601
2035568150,1977838,-197301,3049307,-5323479,3067813,-6581094,-7428605,-7870954,-7651185
2035568151,1977839,-198095,3047478,-5322780,3078422,-6579816,-7427453,-7865173,-7647521
2035568152,1977840,-193302,3052130,-5322593,3088507,-6579347,-7426792,-7860612,-7645252
2035568153,1977841,-157169,3078670,-5323142,3114556,-6580141,-7427387,-7863426,-7647896
2035568154,1977842,-107311,3112486,-5324147,3146021,-6581906,-7429211,-7875147,-7655619
2035568155,1977843,-92963,3116891,-5325025,3146344,-6583352,-7430599,-7883475,-7660951
2035568156,1977844,-81366,3127844,-5326506,3142147,-6585599,-7432222,-7890204,-7665727
2035568157,1977845,-62326,3150419,-5329266,3139548,-6589529,-7434421,-7897078,-7671788
2035568158,1977846,-40981,3178539,-5332840,3135846,-6594522,-7437162,-7904451,-7679038
2035568159,1977847,-24622,3201864,-5335800,3129606,-6598967,-7439754,-7911623,-7685861
2035568160,1977848,-17070,3214488,-5337690,3124294,-6601862,-7441699,-7917941,-7691138
2035568161,1977849,-17381,3216826,-5338618,3119839,-6603381,-7443004,-7923322,-7694849
2035568162,1977850,-21865,3213308,-5338754,3114370,-6603882,-7443702,-7927805,-7697336
2035568163,1977851,-35914,3198738,-5338272,3104342,-6603401,-7443812,-7930381,-7698090
2035568164,1977852,-87077,3152171,-5337151,3068259,-6601436,-7442302,-7923090,-7692642
2035568165,1977853,-129583,3120081,-5335809,3044096,-6599011,-7440086,-7910493,-7684504
2035568166,1977854,-143151,3106509,-5334234,3045171,-6596703,-7438299,-7901942,-7678779
2035568167,1977855,-159923,3085008,-5331352,3046461,-6593002,-7435984,-7893876,-7672121
2035568168,1977856,-178792,3066003,-5327858,3048878,-6588477,-7433338,-7885731,-7664615
2035568169,1977857,-192670,3055949,-5324827,3055294,-6584397,-7430807,-7877897,-7657610
2035568170,1977858,-199294,3046607,-5322857,3064862,-6581560,-7428773,-7870867,-7652052
2035568171,1977859,-200293,3044611,-5322024,3075383,-6580130,-7427491,-7864951,-7648237
2035568172,1977860,-195476,3049297,-5321792,3085499,-6579609,-7426773,-7860329,-7645898
2035568173,1977861,-159379,3075769,-5322295,3111548,-6580351,-7427322,-7863072,-7648481
2035568174,1977862,-109404,3109673,-5323405,3143088,-6582229,-7429266,-7874896,-7656316
2035568175,1977863,-95056,3114103,-5324414,3143461,-6583807,-7430781,-7883342,-7661776
2035568176,1977864,-83690,3124796,-5325854,3139231,-6586001,-7432366,-7890036,-7666503
2035568177,1977865,-64780,3147136,-5328509,3136633,-6589831,-7434494,-7896836,-7672463
2035568178,1977866,-43281,3175329,-5332006,3133094,-6594737,-7437141,-7904102,-7679604
2035568179,1977867,-26727,3198891,-5334958,3126950,-6599182,-7439724,-7911252,-7686414
2035568180,1977868,-18962,3211756,-5336902,3121790,-6602140,-7441711,-7917625,-7691759
2035568181,1977869,-19081,3214308,-5337899,3117467,-6603733,-7443086,-7923067,-7695558
2035568182,1977870,-23472,3210901,-5338054,3112043,-6604251,-7443797,-7927563,-7698062
2035568183,1977871,-36587,3197378,-5337638,3102726,-6603850,-7443982,-7930399,-7699002
2035568184,1977872,-85974,3152750,-5336392,3067941,-6601804,-7442404,-7923599,-7693775
2035568185,1977873,-130612,3118545,-5334937,3041949,-6599242,-7440054,-7910740,-7685409
2035568186,1977874,-144645,3104451,-5333543,3042648,-6597111,-7438432,-7902210,-7679782
2035568187,1977875,-161332,3083089,-5330786,3043883,-6593518,-7436217,-7894199,-7673207
2035568188,1977876,-180210,3064161,-5327169,3046219,-6588861,-7433451,-7885900,-7665578
2035568189,1977877,-194183,3054021,-5324111,3052583,-6584756,-7430895,-7878034,-7658526
2035568190,1977878,-200937,3044414,-5322284,3062059,-6582054,-7429015,-7871131,-7653085
2035568191,1977879,-202014,3042188,-5321343,3072550,-6580522,-7427640,-7865100,-7649157
2035568192,1977880,-197201,3046829,-5320824,3082791,-6579722,-7426638,-7860196,-7646527
2035568193,1977881,-160927,3073424,-5321551,3109115,-6580684,-7427425,-7863223,-7649352
2035568194,1977882,-111254,3106976,-5322731,3140439,-6582627,-7429447,-7875115,-7657242
2035568195,1977883,-97115,3111217,-5323777,3140684,-6584230,-7430972,-7883561,-7662709
2035568196,1977884,-85897,3121758,-5325259,3136451,-6586448,-7432599,-7890285,-7667457
2035568197,1977885,-67079,3143892,-5327840,3133876,-6590186,-7434660,-7896990,-7673305
2035568198,1977886,-45589,3172042,-5331329,3130379,-6595096,-7437317,-7904238,-7680443
2035568199,1977887,-28837,3195788,-5334348,3124342,-6599588,-7439936,-7911417,-7687312
2035568200,1977888,-20909,3208858,-5336281,3119156,-6602557,-7441891,-7917756,-7692662
2035568201,1977889,-20966,3211543,-5337151,3114841,-6604031,-7443131,-7923077,-7696336
2035568202,1977890,-25332,3208236,-5337371,3109383,-6604626,-7443918,-7927654,-7698908
2035568203,1977891,-38589,3194476,-5337096,3099864,-6604369,-7444241,-7930567,-7699961
2035568204,1977892,-88584,3149143,-5335844,3064579,-6602316,-7442644,-7923546,-7694626
2035568205,1977893,-132483,3115597,-5334393,3039179,-6599776,-7440311,-7910737,-7686311
2035568206,1977894,-146241,3101909,-5332877,3040084,-6597523,-7438547,-7902127,-7680591
2035568207,1977895,-162813,3080799,-5330117,3041401,-6593944,-7436324,-7894141,-7674056
2035568208,1977896,-181709,3061824,-5326352,3043667,-6589138,-7433404,-7885727,-7666290
2035568209,1977897,-195858,3051491,-5323169,3049928,-6584906,-7430734,-7877762,-7659117
2035568210,1977898,-202809,3041711,-5321345,3059361,-6582221,-7428888,-7870890,-7653697
2035652046,1977899,-203941,3039489,-5320643,3069878,-6580911,-7427751,-7865086,-7649987
2035652047,1977900,-199477,3043756,-5320300,3079916,-6580275,-7426914,-7860314,-7647493
2035652048,1977901,-164183,3069375,-5320796,3105553,-6580987,-7427444,-7862867,-7649941
2035652049,1977902,-113776,3103618,-5321997,3137488,-6582946,-7429469,-7874742,-7657841
2035652050,1977903,-99202,3108309,-5323009,3138047,-6584524,-7430988,-7883263,-7663341
2035652051,1977904,-88107,3118593,-5324304,3133766,-6586554,-7432454,-7889836,-7667916
2035652052,1977905,-69400,3140503,-5326962,3131199,-6590366,-7434597,-7896634,-7673837
2035652053,1977906,-47891,3168636,-5330480,3127759,-6595295,-7437270,-7903914,-7680991
2035652054,1977907,-31001,3192499,-5333574,3121768,-6599884,-7439977,-7911181,-7687956
2035652055,1977908,-22791,3205903,-5335465,3116125,-6602809,-7441883,-7917476,-7693264
2035652056,1977909,-22541,3208985,-5336339,3111391,-6604277,-7443103,-7922789,-7696940
2035652057,1977910,-26756,3205793,-5336600,3106165,-6604927,-7443933,-7927417,-7699586
2035652058,1977911,-39285,3192780,-5336237,3097137,-6604593,-7444169,-7930375,-7700630
2035652059,1977912,-87972,3147248,-5335209,3062716,-6602779,-7442844,-7924031,-7695767
2035652060,1977913,-133546,3112674,-5333647,3035862,-6600108,-7440382,-7911012,-7687255
2035652061,1977914,-147677,3099361,-5332128,3036475,-6597852,-7438607,-7902289,-7681476
2035652062,1977915,-164174,3078664,-5329557,3037784,-6594468,-7436551,-7894443,-7675125
2035652063,1977916,-183031,3061456,-5326029,3040113,-6589914,-7433877,-7886246,-7667591
2035652064,1977917,-197274,3049846,-5322731,3046394,-6585563,-7431124,-7878174,-7660310
2035652065,1977918,-204366,3039509,-5320697,3055833,-6582637,-7429049,-7871080,-7654650
2035652066,1977919,-205721,3037004,-5319716,3066401,-6581034,-7427627,-7864992,-7650631
2035652067,1977920,-201379,3041155,-5319444,3077002,-6580465,-7426860,-7860277,-7648195
2035652068,1977921,-166508,3066279,-5320103,3102763,-6581337,-7427546,-7862942,-7650768
2035652069,1977922,-116166,3100399,-5321095,3134539,-6583113,-7429396,-7874604,-7658466
2035652070,1977923,-101454,3105150,-5322048,3135252,-6584620,-7430848,-7883071,-7663906
2035652071,1977924,-90573,3115256,-5323524,3130971,-6586814,-7432507,-7889824,-7668657
2035652072,1977925,-72146,3136833,-5326126,3128290,-6590557,-7434604,-7896568,-7674499
2035652073,1977926,-50666,3164915,-5329612,3124885,-6595452,-7437243,-7903804,-7681611
2035652074,1977927,-33730,3188902,-5332656,3118933,-6599996,-7439886,-7911001,-7688516
2035652075,1977928,-25386,3202479,-5334616,3113355,-6602997,-7441846,-7917352,-7693906
2035652076,1977929,-24955,3205716,-5335626,3108656,-6604621,-7443200,-7922795,-7697732
2035652077,1977930,-29126,3202660,-5335875,3103446,-6605264,-7444004,-7927396,-7700360
2035652078,1977931,-42043,3189394,-5335394,3094028,-6604819,-7444116,-7930158,-7701241
2035652079,1977932,-91641,3144489,-5334366,3058853,-6602998,-7442756,-7923502,-7696216
2035652080,1977933,-135977,3110599,-5332882,3033080,-6600410,-7440379,-7910631,-7687852
2035652081,1977934,-149651,3097056,-5331392,3033998,-6598193,-7438639,-7902024,-7682158
2035652082,1977935,-166056,3076364,-5328778,3035333,-6594774,-7436528,-7894161,-7675800
2035652083,1977936,-184972,3057556,-5325117,3037487,-6590091,-7433719,-7885871,-7668167
2035652084,1977937,-199340,3046911,-5321956,3043556,-6585875,-7431107,-7877969,-7661017
2035652085,1977938,-206596,3036623,-5319941,3052814,-6582979,-7429084,-7870916,-7655381
2035652086,1977939,-208067,3033929,-5319021,3063243,-6581441,-7427734,-7864906,-7651434
2035652087,1977940,-204104,3037630,-5318738,3073580,-6580834,-7426946,-7860123,-7648934
2035652088,1977941,-170757,3061251,-5319148,3098306,-6581421,-7427334,-7862138,-7651029
2035652089,1977942,-119519,3096279,-5320266,3130958,-6583322,-7429302,-7873872,-7658840
2035652090,1977943,-103994,3101796,-5321381,3132331,-6584996,-7430940,-7882651,-7664530
2035652091,1977944,-93083,3111834,-5322641,3128083,-6586986,-7432399,-7889241,-7669096
2035652092,1977945,-74749,3133171,-5325287,3125391,-6590772,-7434561,-7896065,-7674990
2035652093,1977946,-53275,3161188,-5328937,3121971,-6595807,-7437359,-7903481,-7682255
2035700002,1977947,-36128,3185464,-5331916,3116121,-6600285,-7439926,-7910602,-7689090
2035700003,1977948,-27636,3199296,-5333980,3110573,-6603412,-7441991,-7917065,-7694609
2035700004,1977949,-27144,3202618,-5334960,3105864,-6605001,-7443301,-7922481,-7698421
2035700005,1977950,-31196,3199679,-5335180,3100674,-6605617,-7444075,-7927065,-7701028
2035700006,1977951,-43809,3186695,-5334753,3091466,-6605244,-7444244,-7929915,-7702008
2035700007,1977952,-92872,3140846,-5333542,3056721,-6603252,-7442726,-7923265,-7696907
2035700008,1977953,-137944,3106800,-5332347,3030204,-6600951,-7440640,-7910671,-7688810
2035700009,1977954,-151798,3093806,-5330786,3030877,-6598650,-7438812,-7901947,-7683031
2035700010,1977955,-168030,3073210,-5328119,3032248,-6595171,-7436634,-7894010,-7676622
2035700011,1977956,-187027,3052673,-5324563,3034328,-6590598,-7433936,-7885824,-7669094
2035700012,1977957,-201684,3042779,-5321342,3040301,-6586322,-7431278,-7877872,-7661892
2035700013,1977958,-209138,3032849,-5319407,3049586,-6583510,-7429344,-7870913,-7656324
2035700014,1977959,-210586,3030195,-5318289,3060148,-6581764,-7427809,-7864703,-7652156
2035700015,1977960,-206854,3034011,-5317869,3070288,-6581023,-7426886,-7859735,-7649489
2035700016,1977961,-174752,3058092,-5318510,3094143,-6581829,-7427497,-7861675,-7651639
2035700017,1977962,-122682,3094234,-5319619,3127669,-6583709,-7429434,-7873321,-7659409
2035700018,1977963,-106381,3099151,-5320619,3129713,-6585286,-7430969,-7882116,-7665068
2035700019,1977964,-95654,3108574,-5321894,3125336,-6587253,-7432432,-7888742,-7669650
2035700020,1977965,-77453,3129696,-5324609,3122626,-6591102,-7434677,-7895662,-7675607
2035700021,1977966,-55950,3157718,-5328231,3119284,-6596127,-7437455,-7903046,-7682843
2035700022,1977967,-38652,3182084,-5331159,3113506,-6600551,-7439947,-7910114,-7689636
2035700023,1977968,-30041,3195956,-5333236,3108483,-6603714,-7442030,-7916611,-7695197
2035700024,1977969,-29718,3199198,-5334201,3104113,-6605315,-7443349,-7922037,-7699024
2035700025,1977970,-33836,3196290,-5334430,3098530,-6605934,-7444113,-7926610,-7701636
2035700026,1977971,-46110,3183709,-5334079,3089490,-6605632,-7444363,-7929607,-7702732
2035700027,1977972,-94452,3138574,-5332972,3055178,-6603756,-7442959,-7923265,-7697845
2035700028,1977973,-140229,3103833,-5331690,3028046,-6601352,-7440777,-7910539,-7689627
2035700029,1977974,-154270,3090728,-5330321,3028567,-6599256,-7439137,-7901956,-7684021
2035700030,1977975,-170394,3070347,-5327531,3029989,-6595676,-7436820,-7893881,-7677492
2035700031,1977976,-189371,3049844,-5323922,3032003,-6591042,-7434061,-7885644,-7669919
2035700032,1977977,-204210,3039707,-5320762,3037774,-6586819,-7431475,-7877756,-7662781
2035700033,1977978,-211873,3029552,-5318705,3047019,-6583871,-7429434,-7870682,-7657078
2035700034,1977979,-213531,3026613,-5317775,3057461,-6582326,-7428095,-7864673,-7653099
2035700035,1977980,-210334,3030091,-5317497,3067409,-6581720,-7427317,-7859752,-7650509
2035700036,1977981,-180866,3053276,-5317855,3090328,-6582199,-7427573,-7860739,-7651983
2035700037,1977982,-127359,3091236,-5318905,3125193,-6584009,-7429429,-7872180,-7659656
2035700038,1977983,-109533,3096335,-5319872,3128411,-6585557,-7430952,-7881214,-7665459
2035700039,1977984,-98964,3105152,-5321174,3123963,-6587567,-7432474,-7887965,-7670114
2035700040,1977985,-80904,3126036,-5323621,3121213,-6591137,-7434490,-7894686,-7675832
2035700041,1977986,-59342,3154059,-5327366,3117911,-6596277,-7437377,-7902206,-7683192
2035700042,1977987,-41829,3178649,-5330498,3111973,-6600891,-7440056,-7909462,-7690186
2035700043,1977988,-32807,3193046,-5332611,3106026,-6604113,-7442184,-7916011,-7695821
2035700044,1977989,-31975,3196890,-5333532,3101163,-6605667,-7443434,-7921394,-7699604
2035700045,1977990,-35887,3194122,-5333756,3096087,-6606288,-7444206,-7925987,-7702234
2035700046,1977991,-46751,3182931,-5333323,3088151,-6605928,-7444404,-7929169,-7703417
2035700047,1977992,-91411,3141506,-5332291,3056624,-6604216,-7443202,-7924032,-7699244
2035700048,1977993,-140819,3103254,-5330956,3026303,-6601742,-7440951,-7911131,-7690825
2035700049,1977994,-156055,3089019,-5329500,3025914,-6599526,-7439177,-7902132,-7684932
2035700050,1977995,-172126,3068792,-5326989,3027304,-6596217,-7437114,-7894232,-7678638
2035700051,1977996,-191161,3048319,-5323396,3029286,-6591615,-7434379,-7885960,-7671064
2035700052,1977997,-206126,3038111,-5320129,3035069,-6587288,-7431689,-7877931,-7663784
2035700053,1977998,-213932,3027708,-5318039,3044228,-6584292,-7429619,-7870801,-7658021
2035700054,1977999,-215721,3024598,-5317077,3054684,-6582695,-7428242,-7864726,-7653974
2035700055,1978000,-212527,3027825,-5316646,3064617,-6581940,-7427321,-7859642,-7651217
2035700056,1978001,-183328,3048978,-5317194,3086374,-6582619,-7427774,-7860746,-7652853
2035700057,1978002,-129984,3086271,-5318341,3121224,-6584489,-7429697,-7872127,-7660515
2035700058,1978003,-111737,3093043,-5319345,3124880,-6586076,-7431262,-7881242,-7666377
2035700059,1978004,-101266,3102105,-5320594,3120366,-6588021,-7432736,-7887956,-7670992
2035700060,1978005,-83329,3122739,-5323097,3117584,-6591644,-7434820,-7894746,-7676751
2035700061,1978006,-61726,3150755,-5326480,3114385,-6596418,-7437352,-7901895,-7683732
2035700062,1978007,-44039,3175540,-5329524,3108535,-6600966,-7439937,-7909066,-7690637
2035700063,1978008,-34956,3190041,-5331633,3103014,-6604192,-7442039,-7915595,-7696271
2035700064,1978009,-34258,3193631,-5332742,3098662,-6605927,-7443460,-7921147,-7700246
2035700065,1978010,-38173,3190953,-5333056,3093241,-6606633,-7444306,-7925821,-7702958
2035700066,1978011,-49159,3179721,-5332593,3085093,-6606259,-7444466,-7928949,-7704108
2035700067,1978012,-94194,3137947,-5331479,3053186,-6604452,-7443166,-7923606,-7699795
2035700068,1978013,-143176,3100109,-5330249,3023203,-6602088,-7441024,-7910823,-7691503
2035700069,1978014,-158221,3086103,-5328861,3022878,-6599949,-7439323,-7901930,-7685706
2035700070,1978015,-174112,3066096,-5326333,3024284,-6596639,-7437238,-7894027,-7679423
2035700071,1978016,-193102,3045718,-5322830,3026252,-6592127,-7434582,-7885861,-7671947
2035700072,1978017,-208220,3035231,-5319543,3031859,-6587768,-7431886,-7877836,-7664659
2035700073,1978018,-216199,3024609,-5317205,3040916,-6584519,-7429582,-7870459,-7658644
2035700074,1978019,-218056,3021404,-5316260,3051433,-6582939,-7428236,-7864417,-7654615
2035700075,1978020,-214942,3024533,-5315802,3061272,-6582153,-7427286,-7859306,-7651826
2035700076,1978021,-186309,3045302,-5316216,3082593,-6582692,-7427609,-7860175,-7653257
2035700077,1978022,-132760,3086069,-5317460,3117745,-6584666,-7429643,-7871606,-7660982
2035700078,1978023,-114048,3091806,-5318363,3121913,-6586157,-7431112,-7880683,-7666786
2035700079,1978024,-103693,3099594,-5319632,3117468,-6588105,-7432594,-7887419,-7671413
2035700080,1978025,-85996,3119914,-5322314,3114645,-6591899,-7434859,-7894387,-7677339
2035700081,1978026,-64444,3147801,-5325771,3111456,-6596744,-7437479,-7901616,-7684397
2035700082,1978027,-46656,3172719,-5328789,3105670,-6601262,-7440026,-7908741,-7691272
2035700083,1978028,-37361,3187488,-5330989,3100270,-6604579,-7442202,-7915353,-7696997
2035700084,1978029,-36520,3191384,-5331958,3096060,-6606196,-7443490,-7920784,-7700851
2035700085,1978030,-40401,3188752,-5332389,3090621,-6607020,-7444454,-7925577,-7703697
2035700086,1978031,-51044,3177833,-5332086,3082650,-6606825,-7444790,-7928929,-7705047
2035700087,1978032,-95171,3136982,-5330924,3051369,-6604995,-7443473,-7923799,-7700832
2035700088,1978033,-144962,3098381,-5329604,3020616,-6602532,-7441234,-7910904,-7692430
2035700089,1978034,-160217,3084167,-5328222,3020071,-6600390,-7439511,-7901932,-7686591
2035700090,1978035,-175997,3064435,-5325551,3021526,-6596919,-7437251,-7893848,-7680164
2035700091,1978036,-195029,3044095,-5322053,3023421,-6592416,-7434608,-7885682,-7672702
2035789916,1978037,-210171,3033644,-5318786,3029118,-6588097,-7431947,-7877690,-7665435
2035789917,1978038,-218189,3022938,-5316669,3038271,-6585068,-7429878,-7870551,-7659629
2035789918,1978039,-220111,3019578,-5315725,3048753,-6583479,-7428531,-7864504,-7655589
2035789919,1978040,-217129,3022484,-5315245,3059023,-6582652,-7427557,-7859363,-7652759
2035789920,1978041,-188596,3042933,-5315724,3081027,-6583216,-7427914,-7860286,-7654222
2035789921,1978042,-135279,3080103,-5316658,3115738,-6584916,-7429656,-7871466,-7661686
2035789922,1978043,-116874,3086938,-5317612,3119506,-6586447,-7431173,-7880572,-7667517
2035789923,1978044,-106612,3095766,-5318964,3115036,-6588470,-7432759,-7887382,-7672217
2035789924,1978045,-89020,3115928,-5321521,3112236,-6592129,-7434917,-7894215,-7678001
2035789925,1978046,-67377,3143868,-5325039,3109121,-6597029,-7437582,-7901494,-7685099
2035789926,1978047,-49513,3168919,-5328182,3103441,-6601671,-7440248,-7908731,-7692096
2035789927,1978048,-40020,3183928,-5330209,3097643,-6604842,-7442252,-7915155,-7697658
2035789928,1978049,-38814,3188205,-5331155,3092847,-6606439,-7443497,-7920550,-7701487
2035789929,1978050,-42541,3185739,-5331497,3087768,-6607194,-7444377,-7925268,-7704260
2035789930,1978051,-52947,3175035,-5331227,3079912,-6607026,-7444741,-7928677,-7705668
2035789931,1978052,-96657,3133218,-5330204,3048916,-6605347,-7443586,-7923832,-7701693
2035789932,1978053,-147086,3094143,-5328899,3017557,-6602901,-7441351,-7910942,-7693289
2035789933,1978054,-162596,3080676,-5327474,3016828,-6600727,-7439584,-7901896,-7687402
2035789934,1978055,-178346,3061176,-5325039,3018263,-6597499,-7437554,-7894035,-7681212
2035789935,1978056,-197282,3042616,-5321551,3020195,-6593011,-7434915,-7885886,-7673759
2035789936,1978057,-212452,3031158,-5318334,3025895,-6588721,-7432302,-7877936,-7666536
2035789937,1978058,-220619,3019734,-5316062,3034924,-6585529,-7430096,-7870652,-7660563
2035789938,1978059,-222684,3016119,-5314827,3045289,-6583645,-7428473,-7864321,-7656223
2035789939,1978060,-220058,3018968,-5314479,3055336,-6582952,-7427611,-7859246,-7653478
2035789940,1978061,-193229,3039468,-5314891,3076066,-6583436,-7427871,-7859693,-7654642
2035789941,1978062,-139216,3077937,-5316040,3111676,-6585332,-7429810,-7870901,-7662244
2035789942,1978063,-119576,3084854,-5317038,3116611,-6586933,-7431398,-7880244,-7668247
2035789943,1978064,-109461,3093059,-5318191,3112092,-6588740,-7432799,-7886922,-7672777
2035789944,1978065,-92034,3112940,-5320564,3109224,-6592207,-7434792,-7893625,-7678377
2035789945,1978066,-70451,3140800,-5324107,3106137,-6597137,-7437496,-7900951,-7685516
2035789946,1978067,-52431,3165963,-5327262,3100464,-6601786,-7440146,-7908183,-7692509
2035789947,1978068,-42737,3181254,-5329461,3094719,-6605134,-7442307,-7914774,-7698253
2035789948,1978069,-41397,3185737,-5330580,3089913,-6606902,-7443720,-7920341,-7702273
2035789949,1978070,-45036,3183413,-5330841,3084821,-6607582,-7444525,-7924994,-7704976
2035789950,1978071,-55224,3173000,-5330547,3077061,-6607401,-7444859,-7928417,-7706391
2035789951,1978072,-98506,3131663,-5329526,3046230,-6605736,-7443722,-7923716,-7702495
2035789952,1978073,-149329,3092196,-5328211,3014490,-6603274,-7441486,-7910816,-7694074
2035789953,1978074,-164858,3078685,-5326826,3013715,-6601139,-7439749,-7901769,-7688201
2035789954,1978075,-180333,3059349,-5324210,3015232,-6597739,-7437507,-7893709,-7681844
2035789955,1978076,-199427,3037445,-5320587,3016954,-6593125,-7434742,-7885431,-7674285
2035789956,1978077,-215105,3027038,-5317421,3022195,-6588892,-7432202,-7877543,-7667114
2035789957,1978078,-223446,3016618,-5315182,3031201,-6585731,-7430031,-7870295,-7661165
2035789958,1978079,-225594,3012909,-5313978,3041652,-6583866,-7428436,-7863993,-7656831
2035789959,1978080,-223154,3015431,-5313715,3051999,-6583244,-7427661,-7858977,-7654142
2035789960,1978081,-198004,3034328,-5314127,3072255,-6583706,-7427886,-7859059,-7655089
2035789961,1978082,-143632,3076078,-5315194,3108180,-6585517,-7429749,-7869981,-7662513
2035789962,1978083,-122511,3083750,-5316135,3114339,-6587066,-7431289,-7879459,-7668590
2035789963,1978084,-112362,3090249,-5317436,3109801,-6589024,-7432838,-7886351,-7673302
2035789964,1978085,-95049,3109849,-5319835,3106913,-6592510,-7434872,-7893112,-7678924
2035789965,1978086,-73484,3137565,-5323317,3103861,-6597372,-7437517,-7900375,-7685984
2035789966,1978087,-55310,3162877,-5326591,3098062,-6602137,-7440272,-7907729,-7693110
2035789967,1978088,-45314,3178443,-5328771,3092154,-6605478,-7442416,-7914322,-7698866
2035789968,1978089,-43963,3183009,-5329861,3087816,-6607235,-7443802,-7919867,-7702874
2035789969,1978090,-47682,3180658,-5330197,3082483,-6607991,-7444674,-7924592,-7705657
2035843865,1978091,-57362,3170806,-5329789,3075121,-6607707,-7444904,-7927996,-7707020
2035843866,1978092,-98364,3131704,-5328561,3046068,-6605883,-7443621,-7923680,-7703262
2035843867,1978093,-150789,3090623,-5327292,3012895,-6603466,-7441426,-7910871,-7694872
2035843868,1978094,-167376,3076144,-5326036,3011238,-6601433,-7439782,-7901736,-7689002
2035843869,1978095,-182866,3056902,-5323556,3012706,-6598171,-7437671,-7893754,-7682757
2035843870,1978096,-201902,3035052,-5320067,3014417,-6593681,-7435022,-7885566,-7675311
2035843871,1978097,-217572,3024531,-5316757,3019651,-6589293,-7432345,-7877532,-7667989
2035843872,1978098,-226056,3013846,-5314444,3028595,-6586066,-7430128,-7870221,-7661961
2035843873,1978099,-228369,3009943,-5313387,3038943,-6584348,-7428697,-7864056,-7657761
2035843874,1978100,-226152,3012266,-5312964,3049153,-6583552,-7427757,-7858842,-7654872
2035843875,1978101,-202666,3029423,-5313321,3068086,-6583921,-7427881,-7858504,-7655544
2035843876,1978102,-148340,3071144,-5314404,3104166,-6585741,-7429729,-7869166,-7662853
2035843877,1978103,-125802,3080167,-5315365,3111499,-6587324,-7431309,-7878862,-7669070
2035843878,1978104,-115762,3086546,-5316492,3106967,-6589109,-7432707,-7885635,-7673632
2035843879,1978105,-98686,3105900,-5318901,3104005,-6592595,-7434774,-7892452,-7679285
2035843880,1978106,-77115,3133589,-5322633,3100902,-6597696,-7437666,-7899981,-7686606
2035843881,1978107,-58752,3159091,-5325782,3095353,-6602344,-7440291,-7907208,-7693610
2035843882,1978108,-48764,3174768,-5327828,3089712,-6605556,-7442284,-7913656,-7699236
2035843883,1978109,-47210,3179573,-5328931,3084884,-6607326,-7443681,-7919224,-7703277
2035843884,1978110,-50724,3177437,-5329303,3079730,-6608132,-7444580,-7923992,-7706112
2035843885,1978111,-60181,3167854,-5328955,3072553,-6607918,-7444876,-7927491,-7707552
2035843886,1978112,-100755,3129231,-5328068,3043768,-6606437,-7443951,-7923664,-7704222
2035843887,1978113,-153514,3087801,-5326693,3010240,-6603914,-7441647,-7910736,-7695724
2035843888,1978114,-170188,3073238,-5325352,3008480,-6601808,-7439912,-7901491,-7689752
2035843889,1978115,-185541,3054264,-5322674,3009980,-6598349,-7437589,-7893291,-7683326
2035843890,1978116,-204718,3032403,-5319304,3011560,-6593986,-7435061,-7885225,-7676007
2035843891,1978117,-220601,3021656,-5316088,3016678,-6589697,-7432484,-7877297,-7668772
2035843892,1978118,-229197,3010779,-5313797,3025561,-6586492,-7430301,-7870019,-7662754
2035843893,1978119,-231591,3006760,-5312717,3035941,-6584736,-7428852,-7863834,-7658528
2035843894,1978120,-229643,3008924,-5312266,3045974,-6583907,-7427877,-7858569,-7655591
2035843895,1978121,-207223,3026671,-5312517,3064204,-6584171,-7427887,-7857847,-7655998
2035843896,1978122,-152400,3066506,-5313492,3100893,-6585851,-7429592,-7868262,-7663118
2035843897,1978123,-129083,3075935,-5314626,3108848,-6587614,-7431364,-7878267,-7669595
2035843898,1978124,-119101,3083076,-5315939,3104253,-6589579,-7432964,-7885272,-7674377
2035843899,1978125,-102084,3102191,-5318263,3101259,-6592970,-7434960,-7892027,-7679936
2035843900,1978126,-80477,3129899,-5321564,3098263,-6597624,-7437421,-7899136,-7686807
2035843901,1978127,-62028,3155527,-5324832,3092648,-6602400,-7440162,-7906479,-7693941
2035843902,1978128,-51811,3171478,-5327174,3086916,-6605948,-7442469,-7913241,-7699897
2035843903,1978129,-50139,3176386,-5328254,3082691,-6607707,-7443822,-7918781,-7703911
2035843904,1978130,-53607,3174347,-5328551,3077349,-6608419,-7444628,-7923468,-7706676
2035843905,1978131,-62600,3165243,-5328126,3070303,-6608140,-7444850,-7926963,-7708103
